address,cuisines/0,cuisines/1,cuisines/2,cuisines/3,id,image,latitude,localName,longitude,mealTypes/0,menuWebUrl,name,numberOfReviews,phone,priceLevel,priceRange,rankingDenominator,rankingPosition,rating,rawRanking,webUrl,website
"33, Jisan-Ro, Gwangju South Korea",,,,,9064433,,,김밥나라,,,,Gimbap Nara,3,,,,954,934,3,2.97473096847534,https://www.tripadvisor.com/Restaurant_Review-g304129-d9064433-Reviews-Gimbap_Nara-Gwangju.html,
"24-1, Geumnam-ro115beon-Gil, Gwangju South Korea",,,,,9405872,https://media-cdn.tripadvisor.com/media/photo-m/1280/17/65/8c/3a/caption.jpg,35.15621,은혜만두,126.908646,,,Mercy Dumplings,1,,,,954,257,5,3.02437520027161,https://www.tripadvisor.com/Restaurant_Review-g304129-d9405872-Reviews-Mercy_Dumplings-Gwangju.html,
"40, Seoseok-Ro, Gwangju South Korea",,,,,9158573,,,지알엔비샤브향,,,,Ji Alenbi Shabu Hyang,2,+82 62-229-0963,,,954,228,4.5,3.02568936347961,https://www.tripadvisor.com/Restaurant_Review-g304129-d9158573-Reviews-Ji_Alenbi_Shabu_Hyang-Gwangju.html,
"109-8 Bongsun-Dong, Nam-Gu 1f, Gwangju, Gyeonggi-do 503-060 South Korea",Cafe,,,,3894951,,,스타벅스 광주 봉선동점,,,,Starbucks Gwangju Bongsundong,0,,,,,,,,https://www.tripadvisor.com/Restaurant_Review-g2024868-d3894951-Reviews-Starbucks_Gwangju_Bongsundong-Gwangju_Gyeonggi_do.html,
"37, Imbangul-daero801beon-Gil, Gwangju South Korea",,,,,9221705,,35.21985,토리신,126.84582,,,Tori Sin,1,,,,954,250,5,3.02466726303101,https://www.tripadvisor.com/Restaurant_Review-g304129-d9221705-Reviews-Tori_Sin-Gwangju.html,
"718, Cheonbyeonjwa-Ro, Gwangju South Korea",,,,,9270542,https://media-cdn.tripadvisor.com/media/photo-m/1280/17/82/7f/d8/caption.jpg,,선희통닭,,,,Seonhui Whole Chicken,1,,,,954,255,5,3.0244607925415,https://www.tripadvisor.com/Restaurant_Review-g304129-d9270542-Reviews-Seonhui_Whole_Chicken-Gwangju.html,
"60, Chipyeong-Ro, Gwangju South Korea",,,,,8914825,,35.152634,베스킨라빈스31,126.84774,,,Beseukinra Beans 31,3,+82 62-385-0031,,,954,253,4,3.02456402778625,https://www.tripadvisor.com/Restaurant_Review-g304129-d8914825-Reviews-Beseukinra_Beans_31-Gwangju.html,
"77, Hwagaejungang-Ro, Gwangju South Korea",,,,,8988446,,,한기농장삼겹살,,,,Hangi Farm Pork Belly,1,,,,954,246,5,3.02484941482544,https://www.tripadvisor.com/Restaurant_Review-g304129-d8988446-Reviews-Hangi_Farm_Pork_Belly-Gwangju.html,
"10-5, Hodong-Ro, Gwangju South Korea",,,,,9137557,,,충만치킨,,,,Chungman Chicken,2,+82 62-262-8295,,,954,245,4.5,3.02493762969971,https://www.tripadvisor.com/Restaurant_Review-g304129-d9137557-Reviews-Chungman_Chicken-Gwangju.html,
"433, Sani-ri, Chowol-eup #201, Byeoksan Apartment Sangga, Gwangju, Gyeonggi-do South Korea",Mexican,,,,4320786,,,맥시칸치킨 광주벽산,,,,Mexican Chicken Gwangju Byeoksan,0,+82 31-798-2929,,,,,,,https://www.tripadvisor.com/Restaurant_Review-g2024868-d4320786-Reviews-Mexican_Chicken_Gwangju_Byeoksan-Gwangju_Gyeonggi_do.html,
"690, Gyesu-Ro, Gwangju South Korea",,,,,9287480,,35.171494,설빙,126.8682,,,Snow Ice,2,+82 62-513-3939,,,954,247,4.5,3.024738073349,https://www.tripadvisor.com/Restaurant_Review-g304129-d9287480-Reviews-Snow_Ice-Gwangju.html,
"216, Jungang-Ro, Gwangju South Korea",,,,,9439860,https://media-cdn.tripadvisor.com/media/photo-w/17/ce/25/37/photo1jpg.jpg,35.151787,산수면옥,126.91765,,,Landscape Noodles,1,,,,954,252,5,3.02465009689331,https://www.tripadvisor.com/Restaurant_Review-g304129-d9439860-Reviews-Landscape_Noodles-Gwangju.html,
"2F, 496-9, Magui-dong, Seo-gu, Gwangju 61955 South Korea",Cafe,,,,18185072,,,코벤트마켓,,,,Covent Market,1,+82 62-381-4716,,,954,240,5,3.02527022361755,https://www.tripadvisor.com/Restaurant_Review-g304129-d18185072-Reviews-Covent_Market-Gwangju.html,https://www.facebook.com/%EC%BD%94%EB%B2%A4%ED%8A%B8%EB%A7%88%EC%BC%93-1147342122045358/
"42, Seoseok-Ro, Gwangju South Korea",,,,,9218739,,35.146404,탐앤탐스,126.91818,,,Tom N Toms,3,+82 62-233-1255,,,954,241,4,3.02523803710937,https://www.tripadvisor.com/Restaurant_Review-g304129-d9218739-Reviews-Tom_N_Toms-Gwangju.html,
"17-1, Takyeong-Ro, Gwangju South Korea",,,,,9449823,,35.166637,마중물추어탕,126.9347,,,Majung Water Loach Soup,1,,,,954,244,5,3.02502393722534,https://www.tripadvisor.com/Restaurant_Review-g304129-d9449823-Reviews-Majung_Water_Loach_Soup-Gwangju.html,
"213, Uncheon-Ro, Gwangju South Korea",,,,,9427117,,35.15118,대게나라,126.85451,,,King Crabs Nation,3,+82 62-376-1116,,,954,242,4,3.02521347999573,https://www.tripadvisor.com/Restaurant_Review-g304129-d9427117-Reviews-King_Crabs_Nation-Gwangju.html,
"64-2, Chungjang-ro, Dong-gu, Gwangju, Gyeonggi-do South Korea",,,,,3939486,,,던킨 도너츠 광주충장삼성,,,,Dunkin Donut Gwangju Chungjang Samsung Store,0,,,,,,,,https://www.tripadvisor.com/Restaurant_Review-g2024868-d3939486-Reviews-Dunkin_Donut_Gwangju_Chungjang_Samsung_Store-Gwangju_Gyeonggi_do.html,
"164, Bongseon-Ro, Gwangju South Korea",,,,,8903902,,,배스킨라빈스31,,,,Baskin Robbins 31,2,+82 62-672-3133,,,954,235,4,3.02530360221863,https://www.tripadvisor.com/Restaurant_Review-g304129-d8903902-Reviews-Baskin_Robbins_31-Gwangju.html,
"5, Bongseonjungang-Ro, Gwangju South Korea",,,,,8876342,,,봉구스밥버거,,,,Bonggu Seu Rice Burger,2,+82 62-674-0982,,,954,237,4,3.02529954910278,https://www.tripadvisor.com/Restaurant_Review-g304129-d8876342-Reviews-Bonggu_Seu_Rice_Burger-Gwangju.html,
"28, Bongseonjungang-Ro, Gwangju South Korea",,,,,8944178,,,압구정봉구비어,,,,Apgujeong Bonggu Beer,2,,,,954,238,4,3.02529954910278,https://www.tripadvisor.com/Restaurant_Review-g304129-d8944178-Reviews-Apgujeong_Bonggu_Beer-Gwangju.html,
"98-4, Uchi-Ro, Gwangju South Korea",,,,,9254803,,,스시엔조이,,,,Sushi Enjoi,2,,,,954,231,4.5,3.02536344528198,https://www.tripadvisor.com/Restaurant_Review-g304129-d9254803-Reviews-Sushi_Enjoi-Gwangju.html,
"169, Bongseon-Ro, Gwangju South Korea",,,,,9396107,,,국수나무,,,,Noodles Tree,2,+82 62-652-9388,,,954,233,4,3.02533721923828,https://www.tripadvisor.com/Restaurant_Review-g304129-d9396107-Reviews-Noodles_Tree-Gwangju.html,
"180, Bongseon-Ro, Gwangju South Korea",,,,,8886824,,,버거킹,,,,Burger King,2,+82 62-671-0331,,,954,232,4,3.02536249160767,https://www.tripadvisor.com/Restaurant_Review-g304129-d8886824-Reviews-Burger_King-Gwangju.html,
"8, Hwanggye-ro55beon-Gil, Gwangju South Korea",,,,,9212851,,35.17792,더조은치킨,126.875854,,,The Jo Eun Chicken,1,+82 62-529-4521,,,954,264,5,3.023592710495,https://www.tripadvisor.com/Restaurant_Review-g304129-d9212851-Reviews-The_Jo_Eun_Chicken-Gwangju.html,
"164, Bongseon-Ro, Gwangju South Korea",,,,,8877757,,,본죽,,,,Bonjuk,2,+82 62-652-8580,,,954,234,4,3.02530789375305,https://www.tripadvisor.com/Restaurant_Review-g304129-d8877757-Reviews-Bonjuk-Gwangju.html,
"17, Gwangsan-Ro, Gwangju South Korea",,,,,9080475,https://media-cdn.tripadvisor.com/media/photo-m/1280/16/bd/b6/63/caption.jpg,,동해반점,,,,East Sea Chinese Restaurant,1,+82 62-944-9126,,,954,260,5,3.02391791343689,https://www.tripadvisor.com/Restaurant_Review-g304129-d9080475-Reviews-East_Sea_Chinese_Restaurant-Gwangju.html,
"229, Pilmun-Daero, Gwangju South Korea",,,,,9028633,,,광양숯불구이,,,,Gwangyang Raw,3,+82 62-226-8080,,,954,265,4,3.02351975440979,https://www.tripadvisor.com/Restaurant_Review-g304129-d9028633-Reviews-Gwangyang_Raw-Gwangju.html,
"62, Sangmugongwon-Ro, Gwangju South Korea",,,,,9374204,https://media-cdn.tripadvisor.com/media/photo-o/11/4b/e2/3a/caption.jpg,35.14994,무각사LOTUS,126.84332,,,Mu Restaurant Salotus,1,+82 62-383-0070,,,954,678,4,3.01063847541809,https://www.tripadvisor.com/Restaurant_Review-g304129-d9374204-Reviews-Mu_Restaurant_Salotus-Gwangju.html,
"16, Seomun-daero627beonan-Gil, Gwangju South Korea",,,,,9145945,,,시골집추어탕,,,,Countryside House Loach Soup,1,+82 62-676-0329,,,954,258,5,3.02409482002258,https://www.tripadvisor.com/Restaurant_Review-g304129-d9145945-Reviews-Countryside_House_Loach_Soup-Gwangju.html,
"15-11, Geumnamro 1-ga, Dong-gu, Gwangju South Korea",,,,,3939672,,35.16202,롯데리아 광주금남로,126.9175,,,Lotteria Gwangju Geumnamno,4,+82 62-232-9700,,,954,263,4,3.02374219894409,https://www.tripadvisor.com/Restaurant_Review-g304129-d3939672-Reviews-Lotteria_Gwangju_Geumnamno-Gwangju.html,
"672, Gyesu-Ro, Gwangju South Korea",,,,,9227460,,35.171593,투더디프런트,126.86596,,,Two the Dipeureonteu,2,+82 62-513-7757,,,954,243,4.5,3.02514863014221,https://www.tripadvisor.com/Restaurant_Review-g304129-d9227460-Reviews-Two_the_Dipeureonteu-Gwangju.html,
"58, Seoljuk-ro 202beon-gil, Buk-gu, Gwangju 61185 South Korea",Turkish,Middle Eastern,Russian,Afghan,23941557,,35.176857,알-아지즈,126.9007,,,Al Aziz,0,,,,,,,,https://www.tripadvisor.com/Restaurant_Review-g304129-d23941557-Reviews-Al_Aziz-Gwangju.html,
"12-24 Seoseok-ro 7 beon-gil, Gwangju South Korea",Cafe,,,,21388410,https://media-cdn.tripadvisor.com/media/photo-m/1280/1c/53/21/85/photo1jpg.jpg,35.14694,Glacier Hong Ice Cream,126.87349,,,Glacier Hong Ice Cream,1,,,,954,178,5,3.02963542938232,https://www.tripadvisor.com/Restaurant_Review-g304129-d21388410-Reviews-Glacier_Hong_Ice_Cream-Gwangju.html,
"27, Guseong-ro194beon-Gil, Gwangju South Korea",,,,,8954625,,35.151436,박순자녹두집,126.91637,,,Baksunja Nokdu House,2,+82 62-223-8694,,,954,249,4,3.0246901512146,https://www.tripadvisor.com/Restaurant_Review-g304129-d8954625-Reviews-Baksunja_Nokdu_House-Gwangju.html,
"22, Sangmunuri-ro, Seo-gu, Gwangju 61960 South Korea",American,International,Mediterranean,Fusion,8285828,https://media-cdn.tripadvisor.com/media/photo-o/08/12/b1/61/outside-nangnam.jpg,,낭만공작소,,,,Nangman Gongjakso,6,+82 62-385-9019,$$ - $$$,,954,472,3.5,3.0120542049408,https://www.tripadvisor.com/Restaurant_Review-g304129-d8285828-Reviews-Nangman_Gongjakso-Gwangju.html,
"58, Bongseonjungang-Ro, Gwangju South Korea",,,,,8965227,,,효&마구로참치전문점,,,,Hyo&Maguro Tuna Speciality,2,,,,954,239,4,3.02529954910278,https://www.tripadvisor.com/Restaurant_Review-g304129-d8965227-Reviews-Hyo_Maguro_Tuna_Speciality-Gwangju.html,
"San 23-1, Doung-ri, Docheok-myeon, Gwangju, Gyeonggi-do 464-881 South Korea",,,,,7776798,https://media-cdn.tripadvisor.com/media/photo-o/0c/61/ad/ab/la-grotta.jpg,37.336586,라그로타,127.29389,,,La Grotta,7,+82 31-8026-5566,,,212,10,4.5,3.06663870811462,https://www.tripadvisor.com/Restaurant_Review-g2024868-d7776798-Reviews-La_Grotta-Gwangju_Gyeonggi_do.html,
"7, Hwaun-Ro, Gwangju South Korea",,,,,8942942,,35.141582,안흥찐빵만두,126.88516,,,Anheung Steamed Bun Dumplings,2,+82 62-369-5974,,,954,398,4,3.01676034927368,https://www.tripadvisor.com/Restaurant_Review-g304129-d8942942-Reviews-Anheung_Steamed_Bun_Dumplings-Gwangju.html,
"28, Seoseok-Ro, Gwangju South Korea",,,,,8890458,https://media-cdn.tripadvisor.com/media/photo-o/0d/06/d9/01/photo0jpg.jpg,,카페보노,,,,Cafe Bono,1,+82 62-225-9449,,,954,377,5,3.01738262176514,https://www.tripadvisor.com/Restaurant_Review-g304129-d8890458-Reviews-Cafe_Bono-Gwangju.html,
"8, Munhwajeondang-ro35beon-Gil, Gwangju South Korea",,,,,8939303,https://media-cdn.tripadvisor.com/media/photo-o/0f/df/f0/76/20170713-235652-largejpg.jpg,35.14563,AMBLE,126.9183,,,Amble,3,+82 62-222-0258,,,954,344,3.5,3.01911616325378,https://www.tripadvisor.com/Restaurant_Review-g304129-d8939303-Reviews-Amble-Gwangju.html,
"258-3, Usan-dong, Buk-gu, Gwangju, Gyeonggi-do South Korea",,,,,3939616,,,롯데리아 광주동강대,,,,Lotteria Gwangju Donggang University Store,0,+82 62-224-4339,,,,,,,https://www.tripadvisor.com/Restaurant_Review-g2024868-d3939616-Reviews-Lotteria_Gwangju_Donggang_University_Store-Gwangju_Gyeonggi_do.html,
"82, Geombok-gil, Namhansanseong-myeon,, Gwangju, Gyeonggi-do 12702 South Korea",,,,,15243679,https://media-cdn.tripadvisor.com/media/photo-o/15/26/73/37/caption.jpg,,카페산,,,,Cafe San,1,+82 31-732-1630,,,212,65,5,3.02278566360474,https://www.tripadvisor.com/Restaurant_Review-g2024868-d15243679-Reviews-Cafe_San-Gwangju_Gyeonggi_do.html,
"19, Yurim-ro98beon-Gil, Gwangju South Korea",,,,,8997820,https://media-cdn.tripadvisor.com/media/photo-o/15/4f/59/a5/20180913-113847-largejpg.jpg,35.171207,헬로우차이나,126.86599,,,Hello U China,1,,,,954,269,5,3.02292227745056,https://www.tripadvisor.com/Restaurant_Review-g304129-d8997820-Reviews-Hello_U_China-Gwangju.html,
"12-9, Geumnam-ro132beon-Gil, Gwangju South Korea",,,,,8972355,https://media-cdn.tripadvisor.com/media/photo-m/1280/15/af/8d/d0/photo0jpg.jpg,35.154327,일송정,126.907974,,,Il Songjeong,1,+82 62-525-9977,,,954,267,5,3.02317357063293,https://www.tripadvisor.com/Restaurant_Review-g304129-d8972355-Reviews-Il_Songjeong-Gwangju.html,
"6, Dongmyeong-ro69beon-Gil, Gwangju South Korea",,,,,8896450,,35.1515,채미원,126.92825,,,Chaemi Won,2,+82 62-236-0360,,,954,262,4.5,3.02376270294189,https://www.tripadvisor.com/Restaurant_Review-g304129-d8896450-Reviews-Chaemi_Won-Gwangju.html,
"12-3, Suwan-ro74beon-Gil, Gwangju South Korea",,,,,9264925,https://media-cdn.tripadvisor.com/media/photo-m/1280/15/69/12/ce/20181116-180135-largejpg.jpg,35.191227,서다우참치,126.829765,,,Seo Dau Tuna,1,+82 62-959-5333,,,954,268,5,3.02297878265381,https://www.tripadvisor.com/Restaurant_Review-g304129-d9264925-Reviews-Seo_Dau_Tuna-Gwangju.html,
"113-2, Wangbeodeul-Ro, Gwangju South Korea",,,,,8993228,,,행복한임금님,,,,Happy Imgeumnim,2,+82 62-267-9292,,,954,293,4,3.02103137969971,https://www.tripadvisor.com/Restaurant_Review-g304129-d8993228-Reviews-Happy_Imgeumnim-Gwangju.html,
"31, Mokryeon-ro153beonan-Gil, Gwangju South Korea",,,,,9009033,https://media-cdn.tripadvisor.com/media/photo-m/1280/19/10/77/31/20190823-002257-largejpg.jpg,35.173847,홍단이전집,126.81378,,,Hongdan I Pancake Restaurant,1,+82 62-682-5360,,,954,230,5,3.02541208267212,https://www.tripadvisor.com/Restaurant_Review-g304129-d9009033-Reviews-Hongdan_I_Pancake_Restaurant-Gwangju.html,
"21, Je Bong-Ro, Gwangju South Korea",,,,,8932068,,35.140667,518낙지전문점,126.92164,,,518 Octopus Speciality,2,,,,954,294,4,3.02102041244507,https://www.tripadvisor.com/Restaurant_Review-g304129-d8932068-Reviews-518_Octopus_Speciality-Gwangju.html,
"1, Jisan-ro89beon-Gil, Gwangju South Korea",,,,,8881780,https://media-cdn.tripadvisor.com/media/photo-m/1280/15/ff/cd/34/photo1jpg.jpg,35.151695,산들밭,126.93303,,,Breeze Farm,1,,,,954,266,5,3.02338624000549,https://www.tripadvisor.com/Restaurant_Review-g304129-d8881780-Reviews-Breeze_Farm-Gwangju.html,
"176, Bongseon-Ro, Gwangju South Korea",,,,,9307925,,35.122757,샐러드보울,126.914314,,,Saelreodeu Boul,2,,,,954,292,4,3.0210702419281,https://www.tripadvisor.com/Restaurant_Review-g304129-d9307925-Reviews-Saelreodeu_Boul-Gwangju.html,
"13, Jungang-ro160beon-Gil, Gwangju South Korea",,,,,9274783,,35.147717,스푼더마켓,126.91466,,,Seupun the Maket,2,+82 62-222-7733,,,954,286,4,3.02174115180969,https://www.tripadvisor.com/Restaurant_Review-g304129-d9274783-Reviews-Seupun_the_Maket-Gwangju.html,
"145, Hanam-Daero, Gwangju South Korea",,,,,9255772,https://media-cdn.tripadvisor.com/media/photo-o/11/83/ad/b4/c360-2017-12-13-12-06.jpg,,수완쭈꾸미,,,,Suwan Webfoot Octopus,2,+82 62-956-9293,,,954,281,4,3.02198052406311,https://www.tripadvisor.com/Restaurant_Review-g304129-d9255772-Reviews-Suwan_Webfoot_Octopus-Gwangju.html,
"4, Pilmun-daero273beon-Gil, Gwangju South Korea",,,,,9386242,,35.146614,난타5000,126.92805,,,Nanta5000,1,+82 62-222-5020,,,954,283,5,3.02183437347412,https://www.tripadvisor.com/Restaurant_Review-g304129-d9386242-Reviews-Nanta5000-Gwangju.html,
"935, Mujin-Daero, Gwangju South Korea",,,,,9074077,https://media-cdn.tripadvisor.com/media/photo-o/10/18/e5/8e/cafe-droptop.jpg,35.16195,드롭탑,126.882744,,,Droptop,2,+82 62-447-2000,,,954,270,4,3.02291345596313,https://www.tripadvisor.com/Restaurant_Review-g304129-d9074077-Reviews-Droptop-Gwangju.html,
"20, Docheok-ro, Gonjiam-eup, Gwangju, Gyeonggi-do 12805 South Korea",,,,,8714342,https://media-cdn.tripadvisor.com/media/photo-o/0d/73/b5/bd/20161029-082048-largejpg.jpg,37.349796,최미자 소머리국밥,127.33593,,,Choemija Someori Gukbap,14,+82 31-764-0257,,,212,6,4,3.091472864151,https://www.tripadvisor.com/Restaurant_Review-g2024868-d8714342-Reviews-Choemija_Someori_Gukbap-Gwangju_Gyeonggi_do.html,
"92, Dongmun-Daero, Gwangju South Korea",,,,,9365406,,,궁전제과,,,,Palace Bakery,2,,,,954,291,4,3.02121353149414,https://www.tripadvisor.com/Restaurant_Review-g304129-d9365406-Reviews-Palace_Bakery-Gwangju.html,
"130, Donggyecheon-Ro, Gwangju South Korea",,,,,9437592,,,기와집,,,,Korean Tile House,2,,,,954,297,4,3.02083587646484,https://www.tripadvisor.com/Restaurant_Review-g304129-d9437592-Reviews-Korean_Tile_House-Gwangju.html,
"1-1, Gwangsan-Ro, Gwangju South Korea",,,,,9442648,https://media-cdn.tripadvisor.com/media/photo-m/1280/13/98/7f/58/photo4jpg.jpg,,장수국밥,,,,Long Life Rice Soup,1,+82 62-945-8533,,,954,282,5,3.02191925048828,https://www.tripadvisor.com/Restaurant_Review-g304129-d9442648-Reviews-Long_Life_Rice_Soup-Gwangju.html,
"18, Yangsanje -ro137beon-Gil, Gwangju South Korea",,,,,9271806,https://media-cdn.tripadvisor.com/media/photo-m/1280/15/3a/5c/19/photo0jpg.jpg,35.204617,설악산,126.87063,,,Seorak Mountain,1,+82 62-574-0400,,,954,271,5,3.0228579044342,https://www.tripadvisor.com/Restaurant_Review-g304129-d9271806-Reviews-Seorak_Mountain-Gwangju.html,
"74-1, Gonjiam-Ro, Gwangju, Gyeonggi-do 12804 South Korea",,,,,9017778,,37.349216,곤지암분식,127.338684,,,Gonjiam Street Food,1,,,,212,75,5,3.01914548873901,https://www.tripadvisor.com/Restaurant_Review-g2024868-d9017778-Reviews-Gonjiam_Street_Food-Gwangju_Gyeonggi_do.html,
"58, Haseo-ro672beon-Gil, Gwangju South Korea",,,,,8993233,,35.23529,행복한임금님,126.89311,,,Happy Imgeumnim,1,,,,954,272,5,3.02277755737305,https://www.tripadvisor.com/Restaurant_Review-g304129-d8993233-Reviews-Happy_Imgeumnim-Gwangju.html,
"4, Sangmujungang-ro28beon-Gil, Gwangju South Korea",,,,,9265009,,35.149136,서가앤쿡,126.84892,,,Seo Ga and Kuk,1,+82 62-225-6161,,,954,300,5,3.02062654495239,https://www.tripadvisor.com/Restaurant_Review-g304129-d9265009-Reviews-Seo_Ga_and_Kuk-Gwangju.html,
"5, dongrim2jigu-Gil, Gwangju South Korea",,,,,9403704,,35.17005,고기대통령,126.8732,,,Meat President,1,+82 62-512-9991,,,954,340,5,3.01940584182739,https://www.tripadvisor.com/Restaurant_Review-g304129-d9403704-Reviews-Meat_President-Gwangju.html,
"23-41, Jangdong-Ro, Gwangju South Korea",,,,,9171783,,,캠토,,,,Kaem to,2,+82 62-224-8700,,,954,296,4,3.02086639404297,https://www.tripadvisor.com/Restaurant_Review-g304129-d9171783-Reviews-Kaem_to-Gwangju.html,
"22, Sangmunuri-Ro, Gwangju South Korea",,,,,9303989,,35.14516,낭만공작소,126.84048,,,Romance Gong Jak Cow,1,+82 62-514-8899,,,954,289,5,3.02166557312012,https://www.tripadvisor.com/Restaurant_Review-g304129-d9303989-Reviews-Romance_Gong_Jak_Cow-Gwangju.html,
"58, gunbun2-Ro, Gwangju South Korea",,,,,8993820,https://media-cdn.tripadvisor.com/media/photo-m/1280/15/07/37/eb/caption.jpg,35.158234,하랑모밀,126.88118,,,Harang Mo Wheat,1,,,,954,274,5,3.02271342277527,https://www.tripadvisor.com/Restaurant_Review-g304129-d8993820-Reviews-Harang_Mo_Wheat-Gwangju.html,
"28, Sangmu-daero867beon-Gil, Gwangju South Korea",,,,,8976168,,35.152122,인디,126.8554,,,Indie,1,,,,954,729,4,3.00911450386047,https://www.tripadvisor.com/Restaurant_Review-g304129-d8976168-Reviews-Indie-Gwangju.html,
"5, Cheomdanjungang-ro 181beon-gil, Gwangsan-gu, Gwangju 62259 South Korea",,,,,8874536,,,김밥랜드,,,,Kimbap Land,1,+82 62-972-1891,,,954,421,5,3.0156672000885,https://www.tripadvisor.com/Restaurant_Review-g304129-d8874536-Reviews-Kimbap_Land-Gwangju.html,
"8, Myeonang-ro32beon-Gil, Gwangju South Korea",,,,,8902420,https://media-cdn.tripadvisor.com/media/photo-m/1280/15/16/16/06/photo1jpg.jpg,,청학동숯불갈비,,,,Cheonghakdong Charcoal Fire Ribs,1,+82 62-266-9504,,,954,273,5,3.02273750305176,https://www.tripadvisor.com/Restaurant_Review-g304129-d8902420-Reviews-Cheonghakdong_Charcoal_Fire_Ribs-Gwangju.html,
"489-16, Wolgok-dong, Gwangsan-gu, Gwangju, Gyeonggi-do South Korea",,,,,4121826,,,양동통닭옛날,,,,Yangdong Tongdak Yennal,0,+82 62-955-4919,,,,,,,https://www.tripadvisor.com/Restaurant_Review-g2024868-d4121826-Reviews-Yangdong_Tongdak_Yennal-Gwangju_Gyeonggi_do.html,
"76, Uchi-ro, Buk-gu, Gwangju 61190 South Korea",Fast Food,,,,17844458,https://media-cdn.tripadvisor.com/media/photo-m/1280/18/be/3d/e2/inside.jpg,,버거킹 - 전남대후문점,,,,Burger King,1,+82 62-251-0332,,,954,893,3,3,https://www.tripadvisor.com/Restaurant_Review-g304129-d17844458-Reviews-Burger_King-Gwangju.html,https://www.burgerking.co.kr/?#/home
"101, Biennale-Ro, Gwangju South Korea",,,,,9177633,,35.180916,김밥천국,126.88988,,,Kimbap Heaven,1,,,,954,756,4,3.00868058204651,https://www.tripadvisor.com/Restaurant_Review-g304129-d9177633-Reviews-Kimbap_Heaven-Gwangju.html,
"3, Seoljuk-ro217beon-Gil, Gwangju South Korea",,,,,9150955,https://media-cdn.tripadvisor.com/media/photo-o/14/a5/00/a2/20180914-194722-largejpg.jpg,35.17897,장가네생태탕,126.89723,,,Jangga Ne Fresh Cod Soup,1,,,,954,276,5,3.02246689796448,https://www.tripadvisor.com/Restaurant_Review-g304129-d9150955-Reviews-Jangga_Ne_Fresh_Cod_Soup-Gwangju.html,
"128, Jiho-Ro, Gwangju South Korea",,,,,9069192,,35.14904,동원게장백반전문,126.942665,,,Dongwon Marinated Crabs Meal Speciality,2,+82 62-223-7200,,,954,374,4,3.01746940612793,https://www.tripadvisor.com/Restaurant_Review-g304129-d9069192-Reviews-Dongwon_Marinated_Crabs_Meal_Speciality-Gwangju.html,
"282, Hanam-Daero, Gwangju South Korea",,,,,8904071,,,배스킨라빈스31,,,,Baskin Robbins 31,2,+82 62-951-6369,,,954,280,4,3.02212858200073,https://www.tripadvisor.com/Restaurant_Review-g304129-d8904071-Reviews-Baskin_Robbins_31-Gwangju.html,
"172, Wangbeodeul-Ro, Gwangju South Korea",,,,,9290834,,35.20013,레이디벅스,126.829254,,,Re Idi Beokseu,2,+82 62-9593-3372,,,954,295,4,3.02101993560791,https://www.tripadvisor.com/Restaurant_Review-g304129-d9290834-Reviews-Re_Idi_Beokseu-Gwangju.html,
